Area,Plot no.,subplot Center/West/East,Day of inventory,Inventoried by,Registered by,Cut stumps within the area (Yes/No),Cut stumps species,Cut stumps diameter (cm),Tree no,Tree species,Tree diameter 130 cm above ground,% branches reaching ground,Stem=S/Branches=B/T=Total,stem with/without lichens (Yes/No),Branches with/without lichens (Yes/No),Absconditella lignicola,Acrocordia gemmata,Anaptychia ciliaris,Anisomeridium polypori,Arthonia vinosa,Scoliciosporum pruinosum,Bacidia arceutina,Bacidia beckhausii,Biatora efflorescens,Biatora helvola,Bryoria capillaris,Bryoria fuscescens,Bryoria implexa,Bryoria sp. length longest thallus (mm),Buellia griseovirens,Calicium glaucellum,Calicium parvum,Caloplaca cerina,Candelariella xanthostigma,Catillaria erysiboides,Catinaria atropurpurea,Chaenotheca chrysocephala,Chaenotheca ferruginea,Chaenotheca furfuracea,Chaenotheca trichialis,Cladonia arbuscula,Cladonia botrytes,Cladonia cenotea,Cladonia chlorophaea,Cladonia coniocraea,Cladonia cornuta,Cladonia deformis,Cladonia digitata,Cladonia floerkeana,Cladonia fimbriata,Cladonia macilenta,Cladonia pyxidata,Cladonia rangiferina,Cladonia sulphurina,Cladonia squamosa,Cladonia sp. phyllocladia PD+ red,Coenogonium pineti,Evernia prunastri,Fellhanera boutellei,Fuscidea arboricola,Graphis scripta,Gyalolechia flavorubescens ,Hypocenomyce scalaris,Hypogymnia farinacea,Hypogymnia physodes,Hypogymnia tubulosa,Imshauguia aleurites,Japewia subaurifera,Lecanora albellula,Lecanora carpinea,Lecanora chlarotera,Lecanora expallens,Lecanora hypoptella,Lecanora pulicaris,Lecanora sambuci,Lecanora subintricata,Lecanora subrugosa,Lecanora symmicta,Lecidea erythrophaea,Lecidea nylanderi ,Lecidea turgidula,Lecidella elaeochroma,Lepraria incana,Lepraria lobificans,Loxospora elatina,Melanelixia glabratula,Melanelixia subaurifera,Micarea denigrata,Micarea lignaria,Micarea melaena,Micarea misella,Micarea peliocarpa,Micarea prasina,Mycobilimbia epixanthoides,Mycoblastus alpinus ,Mycoblastus sanguinarius,Ochrolecia arborea,Ochrolechia androgyna,Ochrolechia microstictoides,Parmelia saxatilis,Parmelia sulcata,Parmeliopsis ambigua,Parmeliopsis hyperopta,Peltigera membranacea,Peltigera praetextata,Pertusaria amara,Pertusaria borealis,Phaeophyscia orbicularis,Phlyctis argena,Physcia adscendens,Physcia aipolia,Physcia tenella,P. adscendens/tenella,Physconia distorta,Placynthiella icmalea,Platismatia glauca,Polycauliona polycarpa,Pseudevernia furfuracea,Pseudoschismatomma rufescens,Pycnora sorophora,Ramalina farinacea,Ropalospora viridis/Fuscidea pusilla,Scoliciosporum chlorococcum,Scoliciosporum sarothamni,Stenocybe pullatula,Toniniopsis subincompta ,Trapeliopsis flexuosa,Trapeliopsis granulosa,Tuckermannopsis chlorophylla,Usnea dasypoga,Usnea hirta,Usnea sp. lenghth longest thallus (mm),Violella fucata,Vulpicida pinastri,Xanthoria parietina,Xylopsora friesii,Comments
Kilsjön,88,Center,03/05/2018,GT,OH,No,,,15,Ps,11,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,
Kilsjön,88,Center,03/05/2018,GT,OH,No,,,16,Ps,14,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,1,Ps,28,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,2,Ps,17,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,3,Ps,23,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,4,Ps,32,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,5,Ps,25,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,6,Ps,26,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,7,Ps,26,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,8,Ps,23,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,9,Ps,32,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,10,Ps,20,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,11,Ps,35,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,12,Ps,17,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,13,Ps,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,14,Ps,27,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,15,Ps,28,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,1,Ps,28,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,2,Ps,17,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,3,Ps,23,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,4,Ps,32,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,5,Ps,25,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,1,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,6,Ps,26,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,7,Ps,26,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,8,Ps,23,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,9,Ps,32,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,10,Ps,20,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,11,Ps,35,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,12,Ps,17,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,13,Ps,12,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,14,Ps,27,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,89,Center,12/05/2018,GT,"AT, ST",No,,,15,Ps,28,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,1,Pa,31,20,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,2,Ps,31,0,S,Yes,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,1,,,1,,,,,1,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,3,Pa,10,0,S,Yes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,4,Ps,29,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,1,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,1,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,5,Pa,20,10,S,Yes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,6,Ps,30,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,7,Ps,34,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,8,Pa,34,0,S,Yes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,9,Pa,31,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,10,Ps,25,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,11,Ps,28,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,12,Ps,33,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,13,Pa,29,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,14,Pa,29,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,15,Ps,25,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,1,Pa,31,20,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,2,Ps,31,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,3,Pa,10,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,4,Ps,29,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,5,Pa,20,10,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,6,Ps,30,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,7,Ps,34,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,8,Pa,34,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,9,Pa,31,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,10,Ps,25,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,11,Ps,28,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,12,Ps,33,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,13,Pa,29,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,32,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,14,Pa,29,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,
Södersjön,90,East,12/05/2018,GT,"AT, ST",No,,,15,Ps,25,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,1,Pa,11,10,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,2,Pa,28,40,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,3,Pa,20,10,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,4,Pa,20,30,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,5,Pa,29,10,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,6,Ps,31,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,7,Ps,39,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Södersjön,91,West,12/05/2018,GT,"AT, ST",No,,,8,Pa,14,10,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
